20190319_SBNMS
Eureka_Manta_2,V7.03,08162383
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
03/19/19,15:17:45,12.44,8.05,0.4,0.18,-0.07,10.24,95.6,-48.8,9.31,0.00,0.2,-0.2
03/19/19,15:17:50,12.44,8.03,0.4,0.19,-0.07,10.25,95.6,-47.8,9.33,0.00,0.2,-0.2
03/19/19,15:17:55,12.44,8.08,0.4,0.18,-0.07,10.25,95.6,-50.3,9.33,0.00,0.2,-0.2
03/19/19,15:18:00,12.44,8.02,0.4,0.19,-0.06,10.24,95.6,-47.1,9.33,0.00,0.2,-0.2
03/19/19,15:18:05,12.44,8.15,0.4,0.19,-0.07,10.24,95.6,-54.5,9.33,0.00,0.2,-0.2
03/19/19,15:18:10,12.44,8.01,0.4,0.19,-0.08,10.25,95.6,-46.3,9.34,0.00,0.2,-0.2
03/19/19,15:18:15,12.44,8.03,0.4,0.19,-0.06,10.24,95.6,-47.5,9.33,0.00,0.2,-0.2
03/19/19,15:18:20,12.44,8.00,0.4,0.18,-0.07,10.24,95.6,-46.0,9.33,0.00,0.2,-0.2
03/19/19,15:18:25,12.44,8.04,0.4,0.19,-0.06,10.24,95.6,-48.3,9.33,0.00,0.2,-0.2
03/19/19,15:18:30,12.44,7.99,0.4,0.19,-0.06,10.25,95.6,-45.2,9.33,0.00,0.2,-0.2
03/19/19,15:18:35,12.44,8.03,0.4,0.20,-0.07,10.24,95.6,-47.8,9.33,0.00,0.2,-0.2
03/19/19,15:18:40,12.44,8.10,0.4,0.19,-0.06,10.25,95.6,-51.4,9.33,0.00,0.2,-0.2
03/19/19,15:18:45,12.44,8.14,0.4,0.18,-0.08,10.25,95.6,-47.1,9.33,0.00,0.2,-0.2
03/19/19,15:18:50,12.44,8.00,0.4,0.19,-0.07,10.25,95.6,-46.0,9.33,0.00,0.2,-0.2
03/19/19,15:18:55,12.44,8.07,0.4,0.18,-0.09,10.25,95.6,-47.4,9.33,0.00,0.2,-0.2
03/19/19,15:19:00,12.44,8.13,0.4,0.19,-0.08,10.25,95.6,-47.3,9.33,0.00,0.2,-0.2
03/19/19,15:19:05,12.44,8.01,0.4,0.18,-0.09,10.25,95.6,-45.4,9.38,0.00,0.2,-0.2
03/19/19,15:19:10,12.44,8.03,0.4,0.18,-0.07,10.25,95.6,-47.0,9.33,0.00,0.2,-0.2
03/19/19,15:19:15,12.44,8.04,0.4,0.18,-0.06,10.25,95.6,-48.0,9.33,0.00,0.2,-0.2
03/19/19,15:19:20,12.44,7.97,0.4,0.19,-0.07,10.25,95.6,-44.3,9.34,0.00,0.2,-0.2
03/19/19,15:19:25,12.44,8.01,0.4,0.19,-0.06,10.25,95.6,-46.6,9.33,0.00,0.2,-0.2
03/19/19,15:19:30,12.44,7.99,0.4,0.19,-0.09,10.25,95.6,-45.5,9.33,0.00,0.2,-0.2
03/19/19,15:19:35,12.44,8.04,0.4,0.19,-0.07,10.25,95.6,-48.1,9.33,0.00,0.2,-0.2
03/19/19,15:19:40,12.44,8.03,0.4,0.19,-0.07,10.25,95.6,-47.3,9.33,0.00,0.2,-0.2
03/19/19,15:19:45,12.44,7.97,0.4,0.18,-0.06,10.25,95.6,-44.4,9.33,0.00,0.2,-0.2
03/19/19,15:19:50,12.44,7.99,0.4,0.19,-0.07,10.25,95.6,-45.5,9.33,0.00,0.2,-0.2
03/19/19,15:19:55,12.44,8.08,0.4,0.19,-0.07,10.25,95.6,-50.5,9.33,0.00,0.2,-0.2
03/19/19,15:20:00,12.44,8.11,0.4,0.19,-0.08,10.25,95.6,-51.9,9.31,0.00,0.2,-0.2
03/19/19,15:20:05,12.44,8.00,0.4,0.18,-0.08,10.25,95.6,-45.6,9.33,0.00,0.2,-0.2
03/19/19,15:20:10,12.44,8.05,0.4,0.19,-0.07,10.24,95.6,-48.5,9.33,0.00,0.2,-0.2
03/19/19,15:20:15,12.44,8.02,0.4,0.19,-0.07,10.24,95.6,-46.8,9.33,0.00,0.2,-0.2
03/19/19,15:20:20,12.44,8.03,0.4,0.19,-0.07,10.24,95.6,-47.9,9.33,0.00,0.2,-0.2
03/19/19,15:20:25,12.44,7.97,0.4,0.19,-0.07,10.24,95.6,-44.2,9.33,0.00,0.2,-0.2
03/19/19,15:20:30,12.44,7.96,0.4,0.19,-0.07,10.24,95.6,-43.8,9.33,0.00,0.2,-0.2
03/19/19,15:20:35,12.44,8.00,0.4,0.19,-0.07,10.24,95.6,-46.0,9.33,0.00,0.2,-0.2
03/19/19,15:20:40,12.44,7.98,0.4,0.18,-0.07,10.24,95.6,-44.7,9.33,0.00,0.2,-0.2
03/19/19,15:20:45,12.44,7.95,0.4,0.19,-0.07,10.24,95.6,-43.2,9.33,0.00,0.2,-0.2
03/19/19,15:20:50,12.44,7.94,0.4,0.19,-0.08,10.24,95.5,-42.3,9.33,0.00,0.2,-0.2
03/19/19,15:20:55,12.44,8.04,0.4,0.19,-0.06,10.24,95.5,-48.4,9.33,0.00,0.2,-0.1
03/19/19,15:21:00,12.44,7.96,0.4,0.19,-0.07,10.24,95.5,-43.8,9.33,0.00,0.2,-0.2
03/19/19,15:21:05,12.44,7.95,0.4,0.19,-0.06,10.24,95.5,-43.0,9.33,0.00,0.2,-0.2
03/19/19,15:21:10,12.44,7.98,0.4,0.19,-0.07,10.24,95.5,-44.9,9.33,0.00,0.2,-0.2
03/19/19,15:21:15,12.44,7.97,0.4,0.19,-0.06,10.24,95.5,-44.1,9.33,0.00,0.2,-0.2
03/19/19,15:21:20,12.44,8.04,0.4,0.18,-0.04,10.24,95.5,-48.0,9.33,0.00,0.2,-0.2
03/19/19,15:21:25,12.44,8.08,0.4,0.19,-0.06,10.24,95.5,-50.2,9.33,0.00,0.2,-0.2
03/19/19,15:21:30,12.44,8.05,0.4,0.19,-0.05,10.24,95.5,-48.7,9.33,0.00,0.2,-0.2
03/19/19,15:21:35,12.44,7.95,0.4,0.19,-0.05,10.24,95.5,-43.2,9.33,0.00,0.2,-0.2
03/19/19,15:21:40,12.44,7.96,0.4,0.19,-0.07,10.24,95.5,-43.7,9.33,0.00,0.2,-0.2
03/19/19,15:21:45,12.44,7.96,0.4,0.19,-0.07,10.24,95.5,-43.5,9.33,0.00,0.2,-0.2
03/19/19,15:21:50,12.44,7.95,0.4,0.18,-0.08,10.24,95.5,-42.8,9.34,0.00,0.2,-0.2
03/19/19,15:21:55,12.44,7.99,0.4,0.19,-0.07,10.24,95.5,-45.1,9.33,0.00,0.2,-0.2
03/19/19,15:22:00,12.44,8.01,0.4,0.19,-0.08,10.24,95.5,-46.2,9.33,0.00,0.2,-0.2
03/19/19,15:22:05,12.44,7.99,0.4,0.19,-0.09,10.24,95.5,-45.1,9.33,0.00,0.2,-0.2
03/19/19,15:22:10,12.44,7.98,0.4,0.19,-0.07,10.24,95.5,-44.8,9.33,0.00,0.2,-0.2
03/19/19,15:22:15,12.44,7.99,0.4,0.18,-0.08,10.24,95.5,-45.6,9.33,0.00,0.2,-0.2
03/19/19,15:22:20,12.43,7.92,0.4,0.19,-0.08,10.24,95.5,-41.4,9.33,0.00,0.2,-0.2
03/19/19,15:22:25,12.43,7.91,0.4,0.19,-0.08,10.24,95.5,-40.8,9.33,0.00,0.2,-0.2
03/19/19,15:22:30,12.43,7.94,0.4,0.19,-0.09,10.24,95.5,-42.2,9.33,0.00,0.2,-0.2
03/19/19,15:22:35,12.43,7.92,0.4,0.19,-0.09,10.24,95.5,-41.2,9.33,0.00,0.2,-0.2
03/19/19,15:22:40,12.43,7.90,0.4,0.19,-0.06,10.24,95.5,-40.2,9.33,0.00,0.2,-0.2
03/19/19,15:22:45,12.43,7.90,0.4,0.18,-0.08,10.24,95.5,-40.1,9.33,0.00,0.2,-0.2
03/19/19,15:22:50,12.43,7.91,0.4,0.19,-0.07,10.24,95.5,-40.9,9.33,0.00,0.2,-0.2
03/19/19,15:22:55,12.43,7.93,0.4,0.19,-0.09,10.24,95.5,-42.1,9.33,0.00,0.2,-0.2
03/19/19,15:23:00,12.43,7.94,0.4,0.18,-0.08,10.24,95.5,-42.4,9.33,0.00,0.2,-0.2
03/19/19,15:23:05,12.43,7.89,0.4,0.19,-0.06,10.24,95.5,-39.8,9.33,0.00,0.2,-0.2
03/19/19,15:23:10,12.43,7.94,0.4,0.19,-0.08,10.24,95.5,-42.3,9.33,0.00,0.2,-0.2
03/19/19,15:23:15,12.43,7.95,0.4,0.20,-0.07,10.24,95.5,-42.9,9.33,0.00,0.2,-0.2
03/19/19,15:23:20,12.43,7.90,0.4,0.18,-0.08,10.24,95.5,-40.1,9.33,0.00,0.2,-0.2
03/19/19,15:23:25,12.43,7.89,0.4,0.19,-0.07,10.24,95.5,-39.5,9.33,0.00,0.2,-0.2
03/19/19,15:23:30,12.43,7.90,0.4,0.19,-0.07,10.24,95.5,-40.1,9.33,0.00,0.2,-0.2
03/19/19,15:23:35,12.43,7.87,0.4,0.19,-0.07,10.24,95.5,-38.6,9.33,0.00,0.2,-0.2
03/19/19,15:23:40,12.43,7.89,0.4,0.19,-0.07,10.24,95.6,-39.6,9.33,0.00,0.2,-0.2
03/19/19,15:23:45,12.43,7.89,0.4,0.19,-0.06,10.24,95.6,-39.8,9.33,0.00,0.2,-0.2
03/19/19,15:23:50,12.43,7.95,0.4,0.19,-0.08,10.24,95.6,-42.8,9.34,0.00,0.2,-0.2
03/19/19,15:23:55,12.43,7.94,0.4,0.18,-0.07,10.24,95.6,-42.2,9.33,0.00,0.2,-0.2
03/19/19,15:24:00,12.43,7.92,0.4,0.19,-0.04,10.24,95.6,-41.2,9.33,0.00,0.2,-0.2
03/19/19,15:24:05,12.43,7.84,0.4,0.18,-0.07,10.24,95.6,-36.7,9.33,0.00,0.2,-0.2
03/19/19,15:24:10,12.43,7.84,0.4,0.19,-0.06,10.24,95.5,-36.6,9.33,0.00,0.2,-0.2
03/19/19,15:24:15,12.43,7.83,0.4,0.18,-0.07,10.24,95.5,-36.1,9.33,0.00,0.2,-0.2
03/19/19,15:24:20,12.43,7.81,0.4,0.19,-0.08,10.24,95.5,-35.2,9.33,0.00,0.2,-0.2
03/19/19,15:24:25,12.43,7.85,0.4,0.18,-0.08,10.24,95.5,-37.1,9.33,0.00,0.2,-0.2
03/19/19,15:24:30,12.44,7.85,0.4,0.19,-0.08,10.24,95.5,-37.1,9.33,0.00,0.2,-0.2
03/19/19,15:24:35,12.44,7.80,0.4,0.19,-0.07,10.24,95.6,-34.5,9.33,0.00,0.2,-0.2
03/19/19,15:24:40,12.44,7.82,0.4,0.19,-0.08,10.24,95.5,-35.7,9.33,0.00,0.2,-0.2
03/19/19,15:24:45,12.44,7.86,0.4,0.19,-0.08,10.24,95.5,-37.9,9.33,0.00,0.2,-0.2
03/19/19,15:24:50,12.44,7.84,0.4,0.18,-0.08,10.24,95.5,-36.6,9.31,0.00,0.2,-0.2
03/19/19,15:24:55,12.44,7.83,0.4,0.18,-0.08,10.24,95.5,-36.2,9.31,0.00,0.2,-0.2
03/19/19,15:25:00,12.44,7.90,0.4,0.18,-0.08,10.24,95.5,-39.9,9.33,0.00,0.2,-0.2
03/19/19,15:25:05,12.44,7.79,0.4,0.19,-0.07,10.24,95.5,-33.9,9.33,0.00,0.2,-0.2
03/19/19,15:25:10,12.44,7.79,0.4,0.18,-0.08,10.24,95.5,-33.8,9.33,0.00,0.2,-0.2
03/19/19,15:25:15,12.44,7.82,0.4,0.19,-0.08,10.24,95.5,-35.6,9.33,0.00,0.2,-0.2
03/19/19,15:25:20,12.44,7.79,0.4,0.19,-0.07,10.24,95.5,-34.1,9.33,0.00,0.2,-0.2
03/19/19,15:25:25,12.44,7.80,0.4,0.19,-0.08,10.23,95.5,-34.4,9.33,0.00,0.2,-0.2
03/19/19,15:25:30,12.44,7.83,0.4,0.18,-0.08,10.24,95.5,-36.0,9.38,0.00,0.2,-0.2
03/19/19,15:25:35,12.44,7.77,0.4,0.19,-0.07,10.23,95.5,-33.0,9.33,0.00,0.2,-0.2
03/19/19,15:25:40,12.44,7.83,0.4,0.19,-0.05,10.23,95.5,-35.9,9.33,0.00,0.2,-0.2
03/19/19,15:25:45,12.44,7.76,0.4,0.19,-0.06,10.23,95.5,-32.4,9.34,0.00,0.2,-0.2
03/19/19,15:25:50,12.44,7.76,0.4,0.18,-0.08,10.23,95.5,-32.4,9.33,0.00,0.2,-0.2
03/19/19,15:25:55,12.44,7.85,0.4,0.19,-0.07,10.23,95.5,-37.5,9.33,0.00,0.2,-0.2
03/19/19,15:26:00,12.44,7.85,0.4,0.19,-0.09,10.23,95.5,-37.1,9.33,0.00,0.2,-0.2
03/19/19,15:26:05,12.44,7.89,0.4,0.19,-0.08,10.23,95.4,-39.4,9.33,0.00,0.2,-0.2
03/19/19,15:26:10,12.45,7.93,0.4,0.18,-0.08,10.23,95.4,-42.1,9.33,0.00,0.2,-0.2
03/19/19,15:26:15,12.45,7.84,0.4,0.20,-0.08,10.23,95.4,-36.6,9.33,0.00,0.2,-0.2
Eureka_Manta_2,V7.03,08162383
DATE,TIME,Temp_deg_C,pH_units,SpCond_uS/cm,Depth_m,Chl_ug/l,HDO_mg/l,HDO_%Sat,pH_mV,Int_Batt_V,Salinity_PSS,TDS_mg/l,ORP_mV
