EVENT_ID,STAT_ID,PROF_DATE_TIME_LOCAL,LATITUDE,LONGITUDE,DEPTH (m),SAMPLE_DEPTH_CODE,CONDTVY (mS/cm),DISS_OXYGEN (mg/L),FLU_RAW (ug/L),PCT_SAT (PCT),pH (),SAL (PSU),SIGMA_T (),TEMP (C),TRANS (m-1),VAL_QUAL,Data Source,Air Irradiance,Water Irradiance,Station_D,TA in (mmol/kgSW),TCO2 in (mmol/kgSW),t(oC) out,P (dbars) out,pH out,fCO2 out (matm),pCO2 out (matm),HCO3 out (mmol/kgSW),CO3 out (mmol/kgSW),CO2 out (mmol/kgSW),B Alk out (mmol/kgSW),OH out (mmol/kgSW),P Alk out (mmol/kgSW),Si Alk out (mmol/kgSW) ,Revelle out,WCa out,WAr out,xCO2 out (dry at 1 atm) (ppm),Field Replicate
 WN217,F23,2021-08-25 10:51:28-0400,42.338752746582,-70.9416656494141,24.9075031280518,E,41.827220916748,6.70627880096436,1.79091799259186,87.2593307495117,8.1509256362915,30.6152381896973,21.6179847717285,19.2312755584717,2.32257032394409,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F23,2021-08-25 10:52:03-0400,42.3387031555176,-70.941764831543,18.8108348846436,D,41.9983215332031,6.82138967514038,2.02907419204712,89.2110748291016,8.15522384643555,30.5415287017822,21.4877662658691,19.5248832702637,1.6871702671051,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F23,2021-08-25 10:52:42-0400,42.3386306762695,-70.9418869018555,14.8915843963623,C,42.1435546875,6.87054967880249,2.46148586273193,90.5417861938477,8.14085960388184,30.3132591247559,21.1919975280762,20.0036182403564,1.69722974300385,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F23,2021-08-25 10:53:34-0400,42.3385200500488,-70.9420471191406,8.82986259460449,B,42.0533561706543,6.79772329330444,2.3544590473175,89.5543441772461,8.11451816558838,30.2375602722168,21.1322231292725,20.0109844207764,1.7328188419342,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F23,2021-08-25 10:54:19-0400,42.338436126709,-70.9422225952148,1.52279257774353,A,41.7231063842773,6.94221639633179,5.18187379837036,92.0714111328125,8.09921550750732,29.5754241943359,20.4815235137939,20.5798282623291,1.88499867916107,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N01,2021-08-25 11:22:50-0400,42.4197196960449,-70.8642959594727,28.9081192016602,E,36.7145538330078,5.71176624298096,0.534141540527344,64.5522766113281,7.89312267303467,31.9600410461426,24.2637691497803,11.8177309036255,1.01442563533783,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N01,2021-08-25 11:23:51-0400,42.4197425842285,-70.8642730712891,21.896900177002,D,38.9506759643555,6.43597507476807,2.16995978355408,77.1556243896484,7.99720907211304,31.6050148010254,23.4102325439453,14.750940322876,0.739288151264191,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N01,2021-08-25 11:24:58-0400,42.4197959899902,-70.8642730712891,15.1702861785889,C,41.5500602722168,7.60839319229126,3.68899464607239,97.1362457275391,8.14107704162598,31.2930145263672,22.4309616088867,18.0247783660889,0.766265630722046,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N01,2021-08-25 11:25:35-0400,42.4198188781738,-70.8642730712891,8.40891170501709,B,42.694709777832,7.95184564590454,2.681565284729,103.986068725586,8.21870994567871,31.2898502349854,22.1181983947754,19.2846240997314,0.655579388141632,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N01,2021-08-25 11:26:38-0400,42.419864654541,-70.8643035888672,1.5808539390564,A,43.7299423217773,8.25777435302734,2.43193173408508,111.150100708008,8.23798274993896,30.8873043060303,21.3773708343506,20.9635372161865,1.14576828479767,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N04,2021-08-25 11:58:05-0400,42.4431686401367,-70.7373199462891,47.372859954834,E,35.4721870422363,6.70208072662354,0.295985221862793,73.0968780517578,7.86307430267334,32.2224884033203,24.7678680419922,10.1040487289429,0.816725373268127,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N04,2021-08-25 11:59:00-0400,42.443115234375,-70.7375411987305,35.5419845581055,D,36.3113822937012,7.304368019104,0.498848527669907,81.4664993286133,7.92352533340454,32.1419906616211,24.5255165100098,11.1500396728516,0.411653757095337,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N04,2021-08-25 12:00:15-0400,42.443229675293,-70.7379913330078,22.3468894958496,C,38.5923805236816,8.6762056350708,2.33666896820068,102.410850524902,8.07810592651367,31.998462677002,23.8956317901611,13.8740663528442,0.528557419776917,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N04,2021-08-25 12:01:11-0400,42.4432334899902,-70.73828125,12.1074800491333,B,42.2103424072266,8.44127368927002,2.84397077560425,109.107437133789,8.20885181427002,31.3735389709473,22.3417415618896,18.6436862945557,0.657275497913361,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N04,2021-08-25 12:02:04-0400,42.4431838989258,-70.7385406494141,1.65343058109283,A,42.6998405456543,8.23862171173096,1.86731863021851,109.403617858887,8.2314920425415,30.5123710632324,21.2532444000244,20.3509616851807,0.942387640476227,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F22,2021-08-25 12:32:42-0400,42.4793739318848,-70.6179275512695,77.1703262329102,E,33.9385147094727,6.70440769195557,0.363988965749741,69.9555740356445,7.83150482177734,32.476016998291,25.2845306396484,8.06159973144531,2.74509358406067,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F22,2021-08-25 12:33:54-0400,42.4792709350586,-70.6181259155273,55.3512268066406,D,35.1002616882324,7.13405990600586,0.278482258319855,76.8314895629883,7.8837890625,32.3959465026855,25.0044498443604,9.48473453521729,0.600598275661469,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F22,2021-08-25 12:35:11-0400,42.4791717529297,-70.6183700561523,35.9426498413086,C,36.4736404418945,8.04095935821533,1.22307312488556,89.885986328125,7.97822427749634,32.2325592041016,24.5819931030273,11.2287998199463,0.414361864328384,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F22,2021-08-25 12:36:04-0400,42.4791221618652,-70.618522644043,16.485408782959,B,41.768871307373,8.41151142120361,3.26318287849426,107.315895080566,8.15549278259277,31.5703887939453,22.6723766326904,17.9029369354248,0.616735637187958,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F22,2021-08-25 12:36:56-0400,42.4790687561035,-70.6186599731445,1.64181840419769,A,43.2425231933594,8.18785381317139,1.59306871891022,110.133560180664,8.20110511779785,30.4247341156006,20.9967651367188,21.0738353729248,0.94765430688858,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N21,2021-08-25 13:13:56-0400,42.3873863220215,-70.7863388061523,32.6561660766602,E,36.4915084838867,6.7406587600708,0.561113476753235,75.6270217895508,7.90970134735107,32.0598983764648,24.4083805084229,11.448823928833,0.654374480247498,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N21,2021-08-25 13:14:56-0400,42.3871955871582,-70.7863693237305,24.3878345489502,D,36.5269546508789,6.93723154067993,0.87989866733551,78.3016662597656,7.90015506744385,31.7887325286865,24.1325340270996,11.8079204559326,0.604000151157379,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N21,2021-08-25 13:15:35-0400,42.3870849609375,-70.7863845825195,16.7670135498047,C,38.2960891723633,7.60257863998413,2.58658981323242,89.5892181396484,8.00094890594482,31.7267456054688,23.6855392456055,13.8745908737183,0.582886815071106,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N21,2021-08-25 13:16:13-0400,42.3870124816895,-70.7864151000977,8.91405296325684,B,42.14794921875,8.30003547668457,3.32257843017578,108.052101135254,8.18306636810303,30.9373512268066,21.8813571929932,19.1572895050049,0.773311197757721,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N21,2021-08-25 13:16:53-0400,42.3869094848633,-70.7864608764648,1.61859369277954,A,43.0858459472656,8.13471508026123,1.3243613243103,109.283180236816,8.20919036865234,30.3276481628418,20.9327354431152,21.037281036377,0.877193152904511,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N18,2021-08-25 13:45:02-0400,42.3655967712402,-70.7781600952148,25.1716918945313,E,36.8562088012695,6.29133415222168,0.883341789245605,71.6697158813477,7.84536743164063,31.7195682525635,23.9949684143066,12.2614107131958,0.761311173439026,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N18,2021-08-25 13:46:06-0400,42.3655853271484,-70.7781600952148,17.8905334472656,D,37.7388229370117,7.07813882827759,1.84629654884338,82.6537017822266,7.90691518783569,31.5223083496094,23.6036319732666,13.4967746734619,0.67861944437027,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N18,2021-08-25 13:46:59-0400,42.3655815124512,-70.7781600952148,11.5965309143066,C,41.6998977661133,8.30856800079346,3.74006962776184,105.93962097168,8.14048194885254,31.5273952484131,22.6434841156006,17.8854827880859,0.661273181438446,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N18,2021-08-25 13:47:38-0400,42.3655815124512,-70.7781829833984,5.89482879638672,B,42.6167945861816,8.31206035614014,2.46521615982056,109.449935913086,8.19299697875977,30.8520851135254,21.6563529968262,19.7902011871338,0.736541330814362,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N18,2021-08-25 13:48:21-0400,42.3655586242676,-70.7781829833984,1.824711561203,A,42.9665756225586,8.27660465240479,1.58521556854248,110.811187744141,8.21778869628906,30.3760986328125,21.0225296020508,20.8368186950684,0.855512738227844,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N07,2021-08-25 14:09:50-0400,42.356086730957,-70.7053604125977,48.2235298156738,E,35.3338088989258,6.71446371078491,0.30918425321579,72.9643249511719,7.84455966949463,32.2323455810547,24.803430557251,9.93551826477051,1.05105531215668,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N07,2021-08-25 14:10:46-0400,42.3560752868652,-70.7053298950195,34.9787673950195,D,35.7349243164063,6.84652853012085,0.366858303546906,75.2312088012695,7.86153650283813,32.1804237365723,24.675838470459,10.4552440643311,0.58888179063797,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N07,2021-08-25 14:11:57-0400,42.3560371398926,-70.7053070068359,23.3717174530029,C,36.8517379760742,7.76278018951416,1.36768841743469,87.7709274291992,7.95225048065186,32.1171188354492,24.3902835845947,11.7922840118408,0.446866422891617,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N07,2021-08-25 14:13:18-0400,42.3560104370117,-70.7052383422852,11.7155590057373,B,39.5209121704102,8.51981544494629,4.06258487701416,103.13289642334,8.08961391448975,31.7771339416504,23.4519844055176,15.175929069519,0.676925599575043,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,N07,2021-08-25 14:14:05-0400,42.3559646606445,-70.7052154541016,1.85083901882172,A,42.9087715148926,8.21975231170654,1.21475219726563,108.749099731445,8.19545078277588,30.9176387786865,21.646297454834,20.0233459472656,0.553977847099304,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F15,2021-08-25 14:38:22-0400,42.3154716491699,-70.7273330688477,36.0849075317383,E,36.0541687011719,6.1428747177124,0.523237943649292,68.4076690673828,7.82152462005615,31.8851375579834,24.3250560760498,11.1542196273804,0.834377765655518,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F15,2021-08-25 14:39:34-0400,42.3153877258301,-70.7274017333984,28.2142505645752,D,36.8233451843262,6.87817478179932,1.15191316604614,78.0535736083984,7.89291667938232,31.8816318511963,24.1634254455566,12.0322513580322,0.584864020347595,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F15,2021-08-25 14:40:38-0400,42.3153305053711,-70.7274322509766,20.6166019439697,C,38.152286529541,7.90392589569092,5.58649873733521,92.6391296386719,8.01472663879395,31.8348236083984,23.8281860351563,13.5819339752197,0.820604681968689,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F15,2021-08-25 14:41:52-0400,42.3153038024902,-70.7275009155273,11.6284637451172,B,41.2160301208496,8.31022357940674,2.21902585029602,104.758377075195,8.15545749664307,31.5872402191162,22.8328495025635,17.279182434082,0.633471727371216,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F15,2021-08-25 14:42:40-0400,42.3152885437012,-70.7275009155273,1.874063372612,A,44.0827255249023,7.84076499938965,0.506036937236786,105.50569152832,8.21545028686523,31.2657928466797,21.7013416290283,20.8264846801758,0.418024808168411,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F10,2021-08-25 15:11:51-0400,42.2415771484375,-70.6360244750977,32.174243927002,E,36.0728988647461,6.11051177978516,0.493970572948456,68.0151672363281,7.82490634918213,31.9371852874756,24.3719520568848,11.1173038482666,0.724530160427094,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F10,2021-08-25 15:12:58-0400,42.2415237426758,-70.6359710693359,22.9188175201416,D,36.732307434082,6.99463176727295,5.02697420120239,79.0628204345703,7.90642023086548,31.9783058166504,24.2775573730469,11.8193254470825,0.610772967338562,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F10,2021-08-25 15:13:49-0400,42.2414970397949,-70.6358795166016,15.1964139938354,C,37.9872398376465,8.06585216522217,4.07434940338135,94.0424346923828,8.02429294586182,31.9131813049316,23.9434394836426,13.3064937591553,0.694403529167175,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F10,2021-08-25 15:14:40-0400,42.2414627075195,-70.6358261108398,7.2650899887085,B,43.0593528747559,8.27383422851563,1.59436726570129,109.023513793945,8.20838356018066,31.281946182251,22.0084896087646,19.6929130554199,0.632932364940643,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F10,2021-08-25 15:15:32-0400,42.2414360046387,-70.6357421875,1.91760993003845,A,44.8337783813477,7.97074174880981,0.821665704250336,109.084411621094,8.23403453826904,31.156042098999,21.3594951629639,21.7882347106934,0.629792511463165,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F06,2021-08-25 15:40:14-0400,42.1705741882324,-70.575439453125,33.175853729248,E,36.4203567504883,6.89611053466797,0.478476047515869,77.1932220458984,7.92596960067749,32.090446472168,24.4528484344482,11.3331823348999,0.582096874713898,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F06,2021-08-25 15:41:32-0400,42.1705360412598,-70.5751953125,24.5504093170166,D,36.4124641418457,6.78815364837646,0.497700780630112,76.0107574462891,7.90976572036743,32.0664710998535,24.4299507141113,11.3560047149658,0.592451810836792,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F06,2021-08-25 15:42:48-0400,42.1705207824707,-70.5749893188477,16.6915302276611,C,37.0843925476074,5.9120454788208,0.925808310508728,67.6757659912109,7.85101222991943,31.7577247619629,23.9836158752441,12.4779224395752,0.643982231616974,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F06,2021-08-25 15:44:26-0400,42.1704864501953,-70.5746994018555,8.638258934021,B,38.6883583068848,7.01504755020142,5.65392780303955,83.6782684326172,7.99200963973999,31.5625114440918,23.426399230957,14.5168361663818,0.931328773498535,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F06,2021-08-25 15:45:03-0400,42.170467376709,-70.5745544433594,1.93793082237244,A,43.0301780700684,8.44967651367188,1.69364702701569,111.570610046387,8.24293613433838,31.1468658447266,21.8665866851807,19.8450679779053,0.822181403636932,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F13,2021-08-25 16:25:25-0400,42.2686729431152,-70.7346572875977,24.3094444274902,E,37.0215835571289,5.59659337997437,0.658384442329407,63.9642639160156,7.88011169433594,31.7573490142822,23.9974803924561,12.4039316177368,1.01443731784821,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F13,2021-08-25 16:26:32-0400,42.2687187194824,-70.7345809936523,17.5218334197998,D,39.4371643066406,7.0602126121521,4.5526704788208,85.7213668823242,8.02099514007568,31.5164451599121,23.2022933959961,15.403902053833,0.878953158855438,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F13,2021-08-25 16:27:15-0400,42.2687301635742,-70.7345809936523,11.3758945465088,C,42.6021614074707,7.98491048812866,2.48042368888855,104.107955932617,8.18303108215332,31.3445377349854,22.2039127349854,19.1097221374512,0.636775374412537,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F13,2021-08-25 16:28:00-0400,42.2687797546387,-70.7346343994141,6.64382696151733,B,42.9869079589844,8.09564781188965,1.63482534885406,106.478012084961,8.21245384216309,31.3024482727051,22.0512962341309,19.5867595672607,0.633509337902069,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN217,F13,2021-08-25 16:28:51-0400,42.2687911987305,-70.7347030639648,1.95825266838074,A,46.2395172119141,7.93402719497681,1.2970724105835,111.597801208496,8.20827484130859,31.136417388916,20.9155731201172,23.3252258300781,0.638717234134674,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F23,2021-09-08 08:17:07-0400,42.3404006958008,-70.9412994384766,21.2775535583496,E,40.7129249572754,6.43068170547485,2.28100347518921,82.0654144287109,8.22404861450195,30.3985233306885,21.6859798431396,18.2809314727783,1.67802679538727,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F23,2021-09-08 08:17:44-0400,42.3404121398926,-70.9413909912109,16.298641204834,D,40.7422485351563,6.47676706314087,2.29678511619568,82.7934417724609,8.22977161407471,30.3477058410645,21.6218090057373,18.3849906921387,1.63425040245056,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F23,2021-09-08 08:18:29-0400,42.3403968811035,-70.9415130615234,11.5142774581909,C,40.7490653991699,6.48822164535522,2.3228964805603,82.9884338378906,8.2216329574585,30.3280487060547,21.5977611541748,18.4214820861816,1.61330771446228,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F23,2021-09-08 08:19:10-0400,42.3403511047363,-70.9416122436523,6.66898965835571,B,40.6584167480469,6.47521066665649,2.27526521682739,83.1902313232422,8.20134258270264,30.0136909484863,21.2772331237793,18.7514781951904,1.66779708862305,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F23,2021-09-08 08:19:51-0400,42.3402290344238,-70.9416961669922,1.79181313514709,A,39.5207633972168,6.6969747543335,2.93320775032043,86.3292694091797,8.19979667663574,28.6669464111328,20.1032524108887,19.3494300842285,1.66135370731354,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N01,2021-09-08 08:46:23-0400,42.4210815429688,-70.8642654418945,28.3903713226318,E,36.0903244018555,5.81341648101807,0.434861958026886,64.4335479736328,8.08678531646729,32.1914825439453,24.6169013977051,10.8476238250732,1.06556725502014,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N01,2021-09-08 08:47:06-0400,42.421085357666,-70.8641738891602,22.1485080718994,D,36.6926803588867,5.94220113754272,0.569721519947052,66.9817962646484,8.05775928497314,32.0756416320801,24.381799697876,11.6621761322021,0.671302437782288,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N01,2021-09-08 08:47:46-0400,42.421028137207,-70.8640975952148,15.0706100463867,C,37.711067199707,5.69355583190918,0.923512816429138,66.1922149658203,8.04037475585938,31.7229652404785,23.8124237060547,13.2250308990479,0.990521907806396,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N01,2021-09-08 08:48:38-0400,42.4209747314453,-70.8639068603516,7.50217962265015,B,40.5312919616699,6.47405338287354,1.80641233921051,80.7654037475586,8.19904804229736,31.3631801605225,22.7689647674561,16.8147735595703,0.624025464057922,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N01,2021-09-08 08:49:16-0400,42.4210090637207,-70.8638534545898,1.88471150398254,A,41.2047424316406,7.093665599823,3.5460410118103,91.3411331176758,8.25779247283936,30.4869956970215,21.6454677581787,18.7215728759766,0.999018013477325,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N04,2021-09-08 09:19:44-0400,42.4440116882324,-70.735481262207,46.8115463256836,E,35.4599227905273,6.32119846343994,0.322383284568787,68.7996978759766,8.03726005554199,32.3189926147461,24.863317489624,9.9822359085083,1.03856813907623,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N04,2021-09-08 09:20:44-0400,42.4440727233887,-70.735481262207,33.9819869995117,D,36.3324546813965,6.96821355819702,0.421949863433838,77.6994781494141,8.09250068664551,32.1830940246582,24.5614433288574,11.1274738311768,0.419581174850464,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N04,2021-09-08 09:22:08-0400,42.4441337585449,-70.7353668212891,20.1511287689209,C,39.7840805053711,7.55552434921265,2.18631505966187,91.8934783935547,8.27109432220459,31.8318881988525,23.4468307495117,15.3947582244873,0.512172818183899,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N04,2021-09-08 09:22:50-0400,42.4441719055176,-70.7353134155273,10.4952831268311,B,41.9186401367188,8.03283023834229,2.58085131645203,102.800804138184,8.38871192932129,31.5765686035156,22.6388359069824,18.0609550476074,0.569810688495636,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N04,2021-09-08 09:23:36-0400,42.4443588256836,-70.7351913452148,2.12856936454773,A,42.1775054931641,7.81208562850952,1.58038306236267,101.753608703613,8.3561429977417,30.9447116851807,21.8802909851074,19.1828861236572,0.492627739906311,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F22,2021-09-08 09:52:53-0400,42.4814567565918,-70.6174468994141,77.5206832885742,E,34.0592384338379,6.32434034347534,0.364562809467316,66.2544479370117,7.97085571289063,32.4297981262207,25.2208404541016,8.24976539611816,1.61876893043518,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F22,2021-09-08 09:53:57-0400,42.481273651123,-70.6173477172852,58.0735893249512,D,35.0916061401367,6.84507083892822,0.373170852661133,73.6638488769531,8.02935314178467,32.4233589172363,25.0325565338135,9.44325542449951,0.614340245723724,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F22,2021-09-08 09:55:00-0400,42.4811363220215,-70.617317199707,38.9726791381836,C,36.4418678283691,7.55838918685913,0.483640909194946,84.3866500854492,8.10568904876709,32.2563858032227,24.6120109558105,11.1644229888916,0.339508771896362,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F22,2021-09-08 09:56:14-0400,42.4811401367188,-70.617317199707,19.3846950531006,B,41.6391220092773,8.03133869171143,2.39692544937134,101.999649047852,8.33470249176025,31.6654872894287,22.8086452484131,17.6375217437744,0.516597986221313,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,F22,2021-09-08 09:57:12-0400,42.4810600280762,-70.6172714233398,1.91083931922913,A,42.3780822753906,7.69309616088867,1.36472868919373,100.563499450684,8.32850360870361,30.974702835083,21.8578605651855,19.36328125,0.684979259967804,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N21,2021-09-08 10:40:00-0400,42.3884963989258,-70.7848968505859,33.055850982666,E,36.453254699707,6.29780101776123,0.41075935959816,70.5532989501953,8.01770305633545,32.089771270752,24.4455432891846,11.3710908889771,0.780177891254425,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N21,2021-09-08 10:40:52-0400,42.3885345458984,-70.7848968505859,24.5581512451172,D,36.2825241088867,6.47482824325562,0.506595730781555,72.9262542724609,7.96914005279541,31.5869197845459,23.9833335876465,11.767110824585,0.779943883419037,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N21,2021-09-08 10:41:49-0400,42.3886528015137,-70.7848434448242,16.4786376953125,C,41.3963432312012,7.97627353668213,2.42074131965637,100.509895324707,8.28705596923828,31.8099155426025,23.0247077941895,17.1897716522217,0.511112332344055,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N21,2021-09-08 10:42:33-0400,42.3887329101563,-70.7848281860352,9.49951648712158,B,42.1524505615234,8.05148506164551,2.2428412437439,103.859519958496,8.35253238677979,31.4171810150146,22.4043006896973,18.5242710113525,0.603658854961395,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N21,2021-09-08 10:43:12-0400,42.3887367248535,-70.784797668457,2.00664043426514,A,41.9851417541504,7.71775913238525,1.87068593502045,100.444046020508,8.30485725402832,30.7808074951172,21.7530899047852,19.1917686462402,0.591873943805695,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N18,2021-09-08 11:04:04-0400,42.3664741516113,-70.7775802612305,23.9165439605713,E,38.7040901184082,7.07720470428467,1.08907437324524,83.8068084716797,8.18468952178955,31.9614601135254,23.8328819274902,14.0416793823242,0.53574401140213,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N18,2021-09-08 11:05:11-0400,42.3667182922363,-70.7775955200195,18.0579490661621,D,41.7358779907227,8.13777637481689,2.28473424911499,103.351333618164,8.34332084655762,31.7744941711426,22.9000625610352,17.6036567687988,0.510716021060944,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N18,2021-09-08 11:06:23-0400,42.367057800293,-70.7775726318359,12.1384506225586,C,42.1679992675781,8.05905723571777,2.36651039123535,103.999862670898,8.35652828216553,31.4114570617676,22.3943176269531,18.5475807189941,0.589611232280731,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N18,2021-09-08 11:07:10-0400,42.367301940918,-70.7775421142578,7.31638145446777,B,42.3162651062012,7.96674060821533,1.42163240909576,103.167953491211,8.35861110687256,31.3922939300537,22.3329219818115,18.736701965332,0.536189794540405,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N18,2021-09-08 11:07:44-0400,42.3674354553223,-70.7775497436523,2.14308476448059,A,42.4281349182129,7.82448148727417,1.15179240703583,102.050422668457,8.35562896728516,31.1443386077881,22.0306301116943,19.1903743743896,0.58205372095108,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
 WN218,N07,2021-09-08 11:29:52-0400,42.3571586608887,-70.7060623168945,48.8583908081055,E,35.4801216125488,6.30948925018311,0.330991387367249,68.6884841918945,7.99119710922241,32.332447052002,24.8727207183838,9.98906898498535,0.968082249164581,,MassBay_2017_to_2022,,,,,,,,,,,,,,,,,,,,,,
